"category","region","graduation","experience_text","job_salary","job_id"
"Строительство, благоустройство","АСТАНА","техническое и профессиональное","Без опыта",120000,1164079
"Строительство, благоустройство","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",42500,1163859
"Строительство, благоустройство","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",149000,1163828
"Строительство, благоустройство","ПАВЛОДАРСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",75000,1163799
"Строительство, благоустройство","АСТАНА","высшее","до 3 лет",170000,1163768
"Строительство, благоустройство","АТЫРАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","3-5 лет",80000,1163738
"Строительство, благоустройство","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",85000,1163522
"Строительство, благоустройство","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",85000,1163520
"Строительство, благоустройство","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",85000,1163515
"Строительство, благоустройство","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",85000,1163506
"Строительство, благоустройство","КАРАГАНДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",70000,1163505
"Строительство, благоустройство","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","3-5 лет",200000,1163360
"Строительство, благоустройство","КАРАГАНДИНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",170000,1163329
"Строительство, благоустройство","АТЫРАУСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",90000,1163278
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163254
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163241
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163223
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163200
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163182
"Строительство, благоустройство","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",70000,1163157
"Строительство, благоустройство","ПАВЛОДАРСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163148
"Строительство, благоустройство","МАНГИСТАУСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",150000,1163145
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163046
"Строительство, благоустройство","г. АЛМАТЫ","общее среднее (с 1 по 11/12 классы)","Без опыта",85000,1163041
"Строительство, благоустройство","КАРАГАНДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",85000,1162952
"Строительство, благоустройство","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","до 3 лет",60000,1162897
